,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,punctuation,upper
5984,5843,568556874439790594,neutral,1.0,,,Southwest,,Traceyd14,,0,@SouthwestAir How do I enter passport information on an existing reservation before check in?,,2015-02-19 15:44:56 -0800,,,0,1
5985,6290,568079810389549057,neutral,1.0,,,Southwest,,ERAU_CareerSvcs,,0,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,,2015-02-18 08:09:15 -0800,"Florida, Arizona, Worldwide",Eastern Time (US & Canada),1,1
5986,12824,570007324380631040,neutral,1.0,,,American,,HargobindV,,0,@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,,2015-02-23 15:48:31 -0800,"Kansas City, Missouri",Central Time (US & Canada),0,1
5987,13157,569925940224139264,neutral,1.0,,,American,,Vaomatua,,0,"@AmericanAir #AmericanView
The view of Oregon from seat 31F, flight AA1469 2/22/15 http://t.co/t9JBN9WZtq","[30.441566, -84.281745]",2015-02-23 10:25:07 -0800,,Arizona,0,2
5988,11507,568063182230724608,neutral,0.6854,,0.0,US Airways,,sternjoe92,,0,"@USAirways No, this is a systemic problem. Mail comes from 153.69.214.203 but USAirways SPF record disallows it. DM me for more detail",,2015-02-18 07:03:11 -0800,,,0,2
5989,10844,568826247809273856,neutral,1.0,,,US Airways,,MikeSelesky,,0,@USAirways can I bring mini bottles of booze on to my flight?,,2015-02-20 09:35:20 -0800,,,0,1
5990,4153,567802900480585728,neutral,0.3666,,0.0,United,,lanceklug,,0,@United Airlines' CEO Jeff Smisek: Disloyal to Loyal Workers http://t.co/0cevY3P42b via @HuffPostBiz,,2015-02-17 13:48:55 -0800,Sacramento,Pacific Time (US & Canada),0,1
5991,6687,567734113088835585,neutral,0.3474,,0.0,Southwest,,joepalko,,0,@SouthwestAir damn weather messing up everything #serenitynow,,2015-02-17 09:15:35 -0800,"Delray Beach, FL",Eastern Time (US & Canada),0,0
5992,5488,568949312098476032,neutral,1.0,,,Southwest,,vanessamarie18_,,0,@SouthwestAir @SwagglikeBean take me here,,2015-02-20 17:44:21 -0800,"  || san antonio, texas||",Eastern Time (US & Canada),0,0
5993,13209,569914552382418944,neutral,1.0,,,American,,DL_Dub,,0,@AmericanAir is 2513 and 1555 on time or Cancelled Flightled?,,2015-02-23 09:39:52 -0800,'Merica,,0,0
5994,989,569972097453137920,neutral,0.335,,0.0,United,,cristobalwong,,0,"@united Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",,2015-02-23 13:28:32 -0800,San Francisco Bay Area,,0,1
5995,8296,568521960088449025,neutral,1.0,,,Delta,,kbosspotter,,0,@JetBlue I can't. I don't have acces to a phone rn. My iPhone broke. :/ would rather change it now then Late Flightr.,,2015-02-19 13:26:12 -0800,Logan International Airport,Atlantic Time (Canada),0,2
5996,1013,569966422744395776,neutral,1.0,,,United,,RoatanGallery,,0,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",,2015-02-23 13:05:59 -0800,"Roatan, Islas de la Bahia",Eastern Time (US & Canada),0,1
5997,13721,569736283326586880,neutral,0.6726,,,American,,nashshoodieee,,0,@AmericanAir @Nashinmypants lmao this is so funny,"[33.5333555, -112.1827159]",2015-02-22 21:51:29 -0800,"Glendale, Arizona",,0,0
5998,2698,568951377231114240,neutral,0.6651,,0.0,United,,JPKirchmeier,,0,@united landing in Chicago - saw it once we were already airborne.,,2015-02-20 17:52:33 -0800,"Evanston, IL",Central Time (US & Canada),0,0
5999,2936,568825730718666754,neutral,1.0,,,United,,LifeofPL,,0,"@united so going forward, I shouldn't be Flight Booking Problems Star Alliance flights through the United App?","[25.0779704, 55.13808289]",2015-02-20 09:33:17 -0800,,,0,1
6000,3404,568463707795095552,neutral,1.0,,,United,,TheBIGCafeteria,,0,@united I'm a UA 1k. I think it's @iamtedking who was looking for help,,2015-02-19 09:34:44 -0800,"LA | SF | Bicycle | 38,000'",Pacific Time (US & Canada),0,2
6001,8822,567817476144242688,neutral,1.0,,,Delta,,ejz71,,0,@JetBlue     Is it only $50 for my 2nd bag?  1st bag too full..,,2015-02-17 14:46:50 -0800,plymouth ,,0,0
6002,7882,569114409613860864,neutral,1.0,,,Delta,,takenn54,,0,@JetBlue are you going to be giving travel agent rates to those who hold an Iata card ???,,2015-02-21 04:40:23 -0800,"Albany,NY",Eastern Time (US & Canada),0,0
6003,3620,568230620595417088,neutral,1.0,,,United,,Sophia_Goulet,,0,@united hey! think someone could meet me with my book when I arrive at @loganairports at 10:30? It's yes please #amypoehler. Oscar took it.,,2015-02-18 18:08:31 -0800,Dodging Traffic,Quito,1,1
6004,8146,568711179318779904,neutral,0.6559999999999999,,0.0,Delta,,M_Balt,,0,@JetBlue ETA for flight 802 into Orlando this morning,,2015-02-20 01:58:05 -0800,,Mountain Time (US & Canada),0,1
6005,6780,570280782373228544,neutral,0.6526,,0.0,Delta,,Arevans87,,0,@JetBlue Stop trying to make #fleek happen! #PointsMe,,2015-02-24 09:55:08 -0800,,,1,0
6006,13339,569885774386044930,neutral,0.3528,,0.0,American,,Brittany1golf,,0,@AmericanAir thank you,,2015-02-23 07:45:31 -0800,,Eastern Time (US & Canada),0,0
6007,7761,569271364521103361,neutral,1.0,,,Delta,,USairNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Xf9MPnAaJE,,2015-02-21 15:04:04 -0800,USA,Sydney,0,1
6008,2129,569349274049368064,neutral,0.6957,,0.0,United,,c4pyro,,0,@united I see several economy plus can you put us in those. We don't have to be seated together,,2015-02-21 20:13:39 -0800,,,0,1
6009,5839,568559381295407104,neutral,0.6905,,,Southwest,,geekstiel,,0,@SouthwestAir please reply to my DM ♥️,,2015-02-19 15:54:54 -0800,,Atlantic Time (Canada),0,1
6010,7901,569017837576069120,neutral,0.6039,,,Delta,,woawABQ,,0,"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,2015-02-20 22:16:38 -0800,"Albuquerque, NM",,0,3
6011,6254,568093497431101440,neutral,0.6845,,0.0,Southwest,,thaterikperson,,0,"@SouthwestAir I have a flight to Vegas coming up soon, but haven’t received any drink tickets Late Flightly. Can you help me out?","[0.0, 0.0]",2015-02-18 09:03:39 -0800,"Austin, TX",Central Time (US & Canada),0,1
6012,7028,569950766389182464,neutral,0.6709,,,Delta,,YoungChipotle,,0,but why RT @JetBlue: Our fleet's on fleek. http://t.co/W0HOAewhwS,,2015-02-23 12:03:46 -0800,new york,Eastern Time (US & Canada),0,1
6013,5634,568848068977799168,neutral,0.6925,,,Southwest,,TravelLeaders_,,0,"@SouthwestAir now accepting #Apple's Passbook app for boarding passes. App works on #iPhone &amp; #iPodTouch, not #iPad. http://t.co/XxSaomBdGS",,2015-02-20 11:02:02 -0800,"Liverpool, NY",Eastern Time (US & Canada),0,0
6014,1600,569648584909434880,neutral,0.6477,,0.0,United,,Spencerklein,,0,@united ...would be on the next flight to Hayden/steamboat,,2015-02-22 16:03:00 -0800,,Eastern Time (US & Canada),0,0
6015,3619,568230767714799616,neutral,0.6383,,,United,,ghidinelli,,0,@united sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,"[35.21498347, -80.96071981]",2015-02-18 18:09:06 -0800,"San Francisco, California",Pacific Time (US & Canada),2,3
6016,6024,568431720707579904,neutral,1.0,,,Southwest,,judesnews9222,,0,@SouthwestAir adds new direct flights from #Columbus to Oakland &amp; Boston starting August 2015 #cmh #oak #bos,,2015-02-19 07:27:37 -0800,"Columbus, Ohio",,0,0
6017,11990,570275450200711168,neutral,0.6357,,0.0,American,,gu_runyu,,0,@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?,,2015-02-24 09:33:57 -0800,,,0,1
6018,11159,568472775729516544,neutral,0.6729,,0.0,US Airways,,AdamJEstep,,0,"@AlbertBreer just so you know who to complain to ;-) RT @USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.",,2015-02-19 10:10:46 -0800,Harrisburg,,0,1
6019,12063,570303383782989824,neutral,1.0,,,American,,trentgillaspie,,0,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,,2015-02-24 11:24:57 -0800,"Austin, but often Denver",Mountain Time (US & Canada),0,0
6020,4762,569865352986951680,neutral,1.0,,,Southwest,,stilvester,,0,"@SouthwestAir 
How do I get a companion pass??? Thanks,  Lin S",,2015-02-23 06:24:22 -0800,"Tipp City, Ohio  ",,0,2
6021,13524,569842067544805376,neutral,0.3512,,0.0,American,,flyneverdies,,0,@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...,,2015-02-23 04:51:50 -0800,cali bound,Central Time (US & Canada),0,0
6022,6984,569965774498095105,neutral,1.0,,,Delta,,geeseNquackers,,0,@JetBlue hi I flew with your airline once in Australia and saw zero kangaroos. Had this been rectified,,2015-02-23 13:03:24 -0800,Glasgow,,0,1
6023,7145,569925590276419584,neutral,1.0,,,Delta,,stro_b,,0,@JetBlue woof.,,2015-02-23 10:23:44 -0800,Austin,Central Time (US & Canada),0,0
6024,3419,568456895515607040,neutral,0.6525,,0.0,United,,AndavoTravel,,0,@united Airlines is changing #mileageplus program March 1 http://t.co/4ojE523PTw,,2015-02-19 09:07:39 -0800,,Mountain Time (US & Canada),0,0
6025,3917,567982195471736833,neutral,0.6768,,0.0,United,,SouthernYank34,,0,@united it sucks not having the money to book a flight to see the love of my life. 2600 miles away.,,2015-02-18 01:41:22 -0800,wishing i was in Vernon,,0,0
6026,11270,568255534941544448,neutral,1.0,,,US Airways,,AnnetteNaif,,0,“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM your confirmation code so we can forward your kind words.” sent,,2015-02-18 19:47:31 -0800,New York & Worldwide,Eastern Time (US & Canada),0,1
6027,13498,569847331064934401,neutral,1.0,,,American,,Beach_Girl7,,0,@AmericanAir is DFW accepting any arrivals or departures today?,,2015-02-23 05:12:45 -0800,Bentonville  Arkansas,Central Time (US & Canada),0,1
6028,352,568517447847780353,neutral,0.6925,,,Virgin America,,fromtheleftseat,,0,@VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21,,2015-02-19 13:08:16 -0800,Phoenix AZ,Arizona,0,0
6029,6510,567811093369790464,neutral,0.6857,,0.0,Southwest,,babyluv590,,0,@SouthwestAir we're flying out tomorrow! PLEASE DONT Cancelled Flight!! Lol 😜✈️,,2015-02-17 14:21:28 -0800,murfreesboro,Pacific Time (US & Canada),3,2
6030,5831,568565615327227904,neutral,1.0,,,Southwest,,geekstiel,,0,@SouthwestAir can you please DM me? I have a question for you :),,2015-02-19 16:19:40 -0800,,Atlantic Time (Canada),0,2
6031,12088,570296616688750592,neutral,1.0,,,American,,AesaGaming,,0,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,,2015-02-24 10:58:03 -0800,,,0,1
6032,1563,569664250521763840,neutral,0.6559999999999999,,0.0,United,,emilygalati,,0,"@united can I get on a stand by list from ASE to ORD? I'm the only poor person in Aspen, that's why I'm asking for standby on twitter.",,2015-02-22 17:05:15 -0800,"Chicago, IL",Mountain Time (US & Canada),0,3
6033,4571,570009252426883072,neutral,1.0,,,Southwest,,vchhith,,0,@SouthwestAir I have a few questions about flying with my Maltese puppy. Can you DM me?,,2015-02-23 15:56:10 -0800,California/Maryland,Eastern Time (US & Canada),0,2
6034,8039,568845545986400256,neutral,0.7040000000000001,,,Delta,,SMHillman,,0,@JetBlue Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday,,2015-02-20 10:52:01 -0800,"New York, NY",Eastern Time (US & Canada),1,0
6035,1725,569615659333627904,neutral,0.6957,,0.0,United,,Mikeplos,,0,@united...do you still have flat tire policy.  Shuttle broke down on way to ORD.  Will probably miss the 425pm to CLE...Help please!!,,2015-02-22 13:52:10 -0800,"Erie, PA",,2,1
6036,2795,568895856750899202,neutral,0.6772,,0.0,United,,44Stocker,,0,@united how long does it take for customer feedback to respond to a complaint?,,2015-02-20 14:11:56 -0800,,,0,0
6037,12011,570270435478122497,neutral,0.6266,,,American,,beckyw618,,0,@AmericanAir Thanks so much!,,2015-02-24 09:14:01 -0800,,,1,0
6038,3424,568450710553174016,neutral,1.0,,,United,,JerseyRic,,0,"@united  Need to change flight from this Tuesday to sooner to attend to ailing parent in FL, Need help!! #custserv",,2015-02-19 08:43:05 -0800,North Jersey,Eastern Time (US & Canada),2,1
6039,6059,568389266155438080,neutral,0.6638,,0.0,Southwest,,bikermom46,,0,@SouthwestAir trying to get to Mexico in September! How about affordable nonstop flights????,,2015-02-19 04:38:55 -0800,,,1,0
6040,6001,568438759466934272,neutral,1.0,,,Southwest,,BradLloydBrando,,0,@SouthwestAir sure can! Just a second.,,2015-02-19 07:55:35 -0800,"Buffalo, NY",Atlantic Time (Canada),1,0
6041,6773,570287886135918593,neutral,1.0,,,Delta,,DaniP0915,,0,"@JetBlue flying w/ infant for the 1st time, can I bring a canister of powder formula for a carry on and/or use my plastic formula divider?",,2015-02-24 10:23:22 -0800,"ÜT: 40.907502,-73.85468",Quito,0,1
6042,9956,569601264679559168,neutral,1.0,,,US Airways,,peterfransson,,0,"@USAirways when AA gate supervisor 600117 was asked for his superiors name, response received was ""the CEO of #AmericanAirlines"" #merger",,2015-02-22 12:54:58 -0800,Inter/Outer-Continental U.S.,Eastern Time (US & Canada),0,2
6043,7494,569566880006086656,neutral,1.0,,,Delta,,BASRMNN,,0,@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,,2015-02-22 10:38:20 -0800,,,0,3
6044,3327,568526136017342464,neutral,1.0,,,United,,Gouwerijn,,0,@united i would like to know if its possiable to checkin online or must it be done at Schiphol?,,2015-02-19 13:42:48 -0800,Alphen aan den Rijn,Amsterdam,0,0
6045,7741,569284887955558401,neutral,1.0,,,Delta,,MichaelBorakove,,0,@JetBlue will I be charged a fee to do so?,,2015-02-21 15:57:48 -0800,,,0,1
6046,2131,569346431833673732,neutral,0.6362,,,United,,JimStarkBalla,,0,@united I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf,"[21.32911863, -157.91749165]",2015-02-21 20:02:21 -0800,Htown,,1,1
6047,4038,567856598762156032,neutral,0.6466,,0.0,United,,ReuvenN,,0,@united reinstating the kosher meals that were dropped shortly after the merger?,,2015-02-17 17:22:18 -0800,"Los Angeles, CA and the world.",Pacific Time (US & Canada),0,0
6048,8621,568104907384832000,neutral,0.6709,,,Delta,,History_Dork,,0,@JetBlue  I'm game if you're buying!!  ;),,2015-02-18 09:48:59 -0800,right behind you,Eastern Time (US & Canada),2,0
6049,1250,569866337427664897,neutral,0.6940000000000001,,,United,,artistanxiety,,0,@united Lisa J is amazing the guy not so much.,,2015-02-23 06:28:17 -0800,Punk is the preacher.,Arizona,0,1
6050,3955,567919961055711232,neutral,0.6475,,0.0,United,,GregoryTheGr8,,0,"@united even with the multiplier the ticket price will still never equal the amount of miles you travel, even for transatlantic flights!",,2015-02-17 21:34:04 -0800,So Cal,Pacific Time (US & Canada),1,0
6051,9067,570255224155348992,neutral,1.0,,,US Airways,,oliviahaymond,,0,"@USAirways Is there a phone line to call into that isn't being affected by ""bad weather""? Trying to book a vacation, here... 👀",,2015-02-24 08:13:34 -0800,"Tampa, Florida",Eastern Time (US & Canada),0,0
6052,207,569248437050302464,neutral,1.0,,,Virgin America,,casualdiego,,0,@VirginAmerica can you please get me to the new york area before monday afternoon,,2015-02-21 13:32:58 -0800,"okayville, population me",,0,0
6053,2012,569475245708419072,neutral,0.6931,,,United,,meigheyburn,,0,@united is it on a flight now? Thanks for reply.,,2015-02-22 04:34:13 -0800,"Akron, Ohio",Eastern Time (US & Canada),0,0
6054,300,568828112626012160,neutral,1.0,,,Virgin America,,sbaaronson,,0,@VirginAmerica @madbee95 check the website before you go to the airport!,,2015-02-20 09:42:45 -0800,Los Angeles,,1,0
6055,13957,569686372124102656,neutral,1.0,,,American,,FOHeming,,0,@AmericanAir Still looking as we speak.,,2015-02-22 18:33:10 -0800,Left hand seat in flightdeck,London,0,0
6056,14052,569673709520158720,neutral,0.6999,,0.0,American,,ScottBerry18,,0,"@AmericanAir I need to get from Albuquerque, NM, USA, to Cebu, Philippines. I'm providing educational help for 800 kids. Can you help me?",,2015-02-22 17:42:51 -0800,"Albuquerque, New Mexico",Arizona,0,3
6057,4519,570076090917650432,neutral,0.6382,,,Southwest,,racingchic247,,0,@SouthwestAir Please lower my plane flight by like $100 bucks!! Thanks~ #FloridaVacation,,2015-02-23 20:21:46 -0800,"Moultonborough, NH",Quito,2,0
6058,5559,568894224738856961,neutral,0.68,,0.0,Southwest,,chadlacalamita,,0,@SouthwestAir aren't you based in Chicago? Why are you doing a hunt in LA and not your home city????!! Please bring one home,,2015-02-20 14:05:27 -0800,,,2,1
6059,12590,570095696491241472,neutral,0.6729999999999999,,,American,,FOHeming,,0,@AmericanAir Oh trust me. I am in love. It is so beautiful!,,2015-02-23 21:39:40 -0800,Left hand seat in flightdeck,London,1,1
6060,12219,570259700937134080,neutral,0.7068,,0.0,American,,Jacqueline062,,0,“@AmericanAir: Bet these birds wish they'd flown south for the #winter... http://t.co/tY9C0Gae2o” Lol,,2015-02-24 08:31:22 -0800,"Dallas, Texas",Central Time (US & Canada),0,0
6061,4339,570302030742470658,neutral,0.6825,,,Southwest,,HaleyOstrander,,0,@SouthwestAir once again on Glassdoor's Best Places To Work snagging # 15 overall #notsurprising #LUVthem,,2015-02-24 11:19:34 -0800,TX,,0,0
6062,10494,569250990291062786,neutral,0.6665,,,US Airways,,PinkBird,,0,@USAirways this very pregnant lady's hoping &amp;praying hubbys flight from BWI gets off the ground! I'd like him to get here before baby does!,,2015-02-21 13:43:06 -0800,,Mountain Time (US & Canada),2,1
6063,403,568199730989174784,neutral,0.3483,,0.0,Virgin America,,timlopez,,0,@VirginAmerica Really? Sprint? I thought you guys were 'kewl'! 0_0,,2015-02-18 16:05:47 -0800,Southern California,Pacific Time (US & Canada),1,1
6064,12227,570258141599928321,neutral,0.6683,,0.0,American,,ransvoice,,0,"@AmericanAir Would have had to fly real far south, huh? #WinterWeather #Brrr",,2015-02-24 08:25:10 -0800,"Cary, NC",Eastern Time (US & Canada),0,0
6065,6996,569960833884803072,neutral,0.6771,,0.0,Delta,,NaijaMane,,0,............. RT @JetBlue: Our fleet's on fleek. http://t.co/X7iLzqdwe2,,2015-02-23 12:43:46 -0800,Flexin in Zamunda,Central Time (US & Canada),0,1
6066,361,568483491819753472,neutral,0.6624,,0.0,Virgin America,,giannilee,,0,Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”,,2015-02-19 10:53:21 -0800,VFILES DJ CHAMPION,Eastern Time (US & Canada),0,0
6067,310,568795484283736064,neutral,1.0,,,Virgin America,,MarcPerez,,0,@VirginAmerica missed my flight. How does standby work?,,2015-02-20 07:33:05 -0800, California 92705,Pacific Time (US & Canada),0,0
6068,6345,568042869505654784,neutral,1.0,,,Southwest,,cassidychiarito,,0,@SouthwestAir when will you have flights for October 2015 available?,"[41.28597403, -72.44456912]",2015-02-18 05:42:28 -0800,,Atlantic Time (Canada),0,0
6069,7796,569238439373234176,neutral,0.7033,,0.0,Delta,,PatricePinkFile,,0,@JetBlue actually flight 1089 not 1098,,2015-02-21 12:53:14 -0800,"Washington, DC",Eastern Time (US & Canada),0,0
6070,4182,567791059393335297,neutral,0.6957,,,United,,VisionRoij,,0,"@united sorry, wrong link for the bag : http://t.co/pZAl4wtrEZ Thats the one i meant",,2015-02-17 13:01:52 -0800,The Netherlands,Amsterdam,0,0
6071,2764,568916213130096640,neutral,1.0,,,United,,JPKirchmeier,,0,@united - sitting in seat 10D on a flight back from Vegas to Chicago.  Someone left a folder that looks important in the seat pocket. (1/2),,2015-02-20 15:32:49 -0800,"Evanston, IL",Central Time (US & Canada),0,1
6072,12120,570283309093113856,neutral,1.0,,,American,,pbpinftworth,,0,@americanair Yes to the iOS. I'm running iOS 8.1.3,,2015-02-24 10:05:10 -0800,"DFW, TX",Central Time (US & Canada),0,0
6073,225,569220232293720066,neutral,1.0,,,Virgin America,,alanzeino,,0,"@VirginAmerica it’s just a bug report, guys",,2015-02-21 11:40:53 -0800,San Francisco,Pacific Time (US & Canada),0,0
6074,14011,569677848983801856,neutral,0.6629,,0.0,American,,papenfold,,0,@AmericanAir DM sent. Answer me please,"[35.23776431, -80.92233988]",2015-02-22 17:59:17 -0800,Guatemala.,Mountain Time (US & Canada),0,1
6075,12431,570189934096719873,neutral,1.0,,,American,,MarkJDiSalvo,,0,"@AmericanAir and @CVGairport get it together, perfect combination for delays and Cancelled Flightlations",,2015-02-24 03:54:08 -0800,"Waynesville, OHIO",,0,0
6076,4579,569998842579566592,neutral,0.6809,,,Southwest,,sick_beat_swift,,0,@SouthwestAir Could you maybe hook (@FuyukaiDesuYo ) with some imagine dragon tickets tonight! SHES a HUGEEEEE FAN &amp; would really love to go,,2015-02-23 15:14:48 -0800,,,1,3
6077,9560,569876325588197377,neutral,1.0,,,US Airways,,NathanOKIE,,0,@USAirways @AmericanAir I need to move a reservation due to weather in the middle part of the U.S.  I would like to change departing airport,,2015-02-23 07:07:58 -0800,,Hawaii,0,3
6078,5214,569256107186782209,neutral,0.3754,,0.0,Southwest,,scoobydoo9749,,0,@SouthwestAir but if my bag makes it with me to Greenville tonight then all is forgiven. #HighHopes,"[39.1798687, -76.6707032]",2015-02-21 14:03:26 -0800,"Tallahassee, FL",America/Chicago,0,0
6079,3038,568784261064622080,neutral,1.0,,,United,,Easy_E_,,0,@united Hi. My 2/23 flight from CUN-EWR shows a departure of 2:55pm on my United app.  Can you confirm?  Doesn't look correct.  Thanks.,,2015-02-20 06:48:29 -0800,Tri State NY area...,Eastern Time (US & Canada),0,1
6080,10790,568874175693242369,neutral,1.0,,,US Airways,,dineeno4,,0,@USAirways if I have Dividend Miles credit card &amp; I used it to book my flight is one bag free?,,2015-02-20 12:45:47 -0800,Syracuse,Eastern Time (US & Canada),0,2
6081,4837,569687888771706880,neutral,1.0,,,Southwest,,dandd53,,0,@SouthwestAir how do I get a companion pass,,2015-02-22 18:39:11 -0800,,Quito,0,1
6082,10100,569537042201194496,neutral,1.0,,,US Airways,,dailylaurel,,0,@USAirways with chocoLate Flight please... i m melting http://t.co/jJdoSFYIBM,,2015-02-22 08:39:47 -0800,Bruxelle-Paris-Marseille-(BPM),Athens,0,0
6083,5524,568925711077117953,neutral,1.0,,,Southwest,,fair_island,,0,@SouthwestAir Are there any current promotions/codes for Nashville-Denver? Thank you!,,2015-02-20 16:10:34 -0800,Somewhere in Tennessee,Quito,1,0
6084,9331,569981026598043648,neutral,1.0,,,US Airways,,FahadHassan,,0,@USAirways direct flights to SFO leaving from same airport with @VirginAmerica and @united - can you please put me on one of those?,,2015-02-23 14:04:01 -0800,Washington D.C.,Eastern Time (US & Canada),0,1
6085,8592,568137238732771328,neutral,0.6396,,,Delta,,TravelLeaders_,,0,"@JetBlue plans to offer direct flights from #JFK to #DaytonaBeach, #Florida starting next #February.… http://t.co/oYLlRZQU5m",,2015-02-18 11:57:27 -0800,"Liverpool, NY",Eastern Time (US & Canada),0,1
6086,13421,569867582070591488,neutral,0.6616,,0.0,American,,whyemes,,0,@AmericanAir does that mean my ktn is not in my reservation?,,2015-02-23 06:33:13 -0800,,,0,0
6087,1866,569544819510345728,neutral,1.0,,,United,,WayneMAaron,,0,@united pls follow for DM,,2015-02-22 09:10:41 -0800,,,0,1
6088,12359,570220053142097920,neutral,0.6773,,0.0,American,,oobunillaoo,,0,@AmericanAir we're all being told by emergency services to stay home for the next 24-48 hours.,,2015-02-24 05:53:49 -0800,usa::fr::uk,London,0,0
6089,77,569940323746516993,neutral,1.0,,,Virgin America,,TaylorLumsden,,0,@VirginAmerica first time flying you all. do you have a different rate/policy for media Bags? Thanks,,2015-02-23 11:22:16 -0800,"Dallas, Texas",Mountain Time (US & Canada),0,0
6090,5047,569495331399995392,neutral,1.0,,,Southwest,,Dricetea,,0,@SouthwestAir i forgot to put my tsa pre number in before I checked in. It is now in my profile but will it be on my boarding pass in the am,,2015-02-22 05:54:02 -0800,,,0,1
6091,7450,569602645712769025,neutral,1.0,,,Delta,,AuthorMarcClark,,1,"As soon as I can, sending my son home with you Saturday. @JetBlue",,2015-02-22 13:00:28 -0800,New York City,Arizona,0,1
6092,768,570088980278059008,neutral,1.0,,,United,,paula1231970,,0,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,"[53.36729431, -2.27861694]",2015-02-23 21:12:59 -0800,,London,0,1
6093,10792,568873199250706433,neutral,1.0,,,US Airways,,DavidHall1981,,0,@USAirways hi there I am flying MYR-CLT-ORD tomorrow is weather looking ok or problematic?,,2015-02-20 12:41:54 -0800,"Adelaide, South Australia",Adelaide,0,2
6094,7370,569638521817968641,neutral,1.0,,,Delta,,sicula,,0,@JetBlue Help - I left my Nikon camera under the seat in front of me. What do I do?,"[40.79874419, -73.82756667]",2015-02-22 15:23:01 -0800,"Stratford, CT",Eastern Time (US & Canada),0,2
6095,14095,569667517146222592,neutral,1.0,,,American,,MarkZeihenJr,,0,@AmericanAir who's your pick for best picture? I don't want to board your airline until I know,,2015-02-22 17:18:14 -0800,"Milwaukee, WI",Central Time (US & Canada),0,2
6096,2474,569183387816038401,neutral,1.0,,,United,,franknoc,,0,@united I was just calling the Global Services help desk so via phone.,,2015-02-21 09:14:29 -0800,,Arizona,0,1
6097,35,570051991277342720,neutral,0.6207,,,Virgin America,,miaerolinea,,0,Nice RT @VirginAmerica: Vibe with the moodlight from takeoff to touchdown. #MoodlitMonday #ScienceBehindTheExperience http://t.co/Y7O0uNxTQP,,2015-02-23 18:46:00 -0800,Worldwide,Caracas,0,1
6098,5138,569313734566547456,neutral,1.0,,,Southwest,,WOOKesq,,0,@SouthwestAir sending now via dm,,2015-02-21 17:52:26 -0800,catch me if you can,Eastern Time (US & Canada),0,0
6099,7205,569889219805642752,neutral,0.6562,,,Delta,,lizStonewriter,,0,@JetBlue sounds fun! How does that work?,,2015-02-23 07:59:12 -0800,,,1,0
6100,6533,567799259224940544,neutral,1.0,,,Southwest,,atxgirlmali,,0,@SouthwestAir can u get me on flt #3768 instead of #2522 rt now,,2015-02-17 13:34:27 -0800,,Eastern Time (US & Canada),0,0
6101,2836,568877085479071744,neutral,1.0,,,United,,Gouwerijn,,0,"@united bagage which i take to in the cabin i dont need to check-in,correct?",,2015-02-20 12:57:21 -0800,Alphen aan den Rijn,Amsterdam,0,0
6102,956,569989416426434560,neutral,1.0,,,United,,colbycaterina,,0,@united the person is currently bettween gates 71A and 73 in LAX,,2015-02-23 14:37:21 -0800,lalaland,Eastern Time (US & Canada),0,2
6103,8591,568139150710296577,neutral,0.7223,,0.0,Delta,,JetBlueNews,,0,@JetBlue Airways Sees Significant Decline in Short Interest (JBLU) - WKRB News http://t.co/lZFGUTxIYN,,2015-02-18 12:05:03 -0800,USA,Sydney,0,2
6104,10186,569499262855331840,neutral,1.0,,,US Airways,,BritalmegChris,,0,@USAirways one question. Can I book one way tickets with award travel/points,,2015-02-22 06:09:39 -0800,,,0,1
