,sentimentScore_Vader,sentimentScore_TextBlob,upper,punctuation,hastags,airline_sentiment
6331,-0.5848,-0.8749999999999998,0,1,0,neutral
484,0.7579,0.16666666666666666,0,0,0,positive
4655,-0.1204,0.08888888888888889,1,0,0,negative
349,0.5411,0.375,0,1,0,positive
5808,-0.25,0.25,2,0,0,neutral
3665,-0.6808,0.2857142857142857,0,0,1,negative
554,0.0,0.0,0,0,0,positive
1835,0.8217,0.22916666666666666,1,2,0,positive
345,0.4404,0.6,1,0,0,positive
263,0.8645,0.4814697265625,0,5,0,positive
3134,-0.624,-0.06666666666666667,0,0,0,negative
1399,0.8972,0.34270833333333334,0,4,1,positive
6671,0.0,0.0,1,0,0,neutral
5612,0.0,0.0,1,0,0,neutral
2141,0.7339,0.375,1,2,0,positive
4885,0.3182,0.0,3,0,0,neutral
3491,-0.6209,-1.0,0,6,0,negative
4376,0.1007,0.0,0,1,0,negative
1116,0.0,0.8,1,0,0,positive
3452,-0.0054,0.0,2,0,0,negative
5343,0.0,0.0,0,0,2,neutral
6931,0.4389,0.625,4,1,0,neutral
5382,0.0772,0.0,0,0,0,neutral
989,0.4926,0.25,0,1,0,positive
3611,-0.6786,-0.4,1,0,0,negative
2650,0.0644,-0.3125,1,0,0,negative
2191,0.4265,0.2,2,0,0,positive
530,0.4926,0.25,0,1,0,positive
511,0.872,0.5666666666666667,0,0,0,positive
1035,0.9245,0.45416666666666666,1,1,0,positive
2363,-0.2421,-0.3,1,0,0,negative
2647,-0.1695,0.0,1,0,0,negative
2204,0.9078,0.478125,1,2,0,positive
4417,-0.6249,-0.175,0,0,0,negative
1833,0.0258,0.0,1,0,0,positive
482,0.0,0.0,1,1,0,positive
614,0.128,0.0,0,0,0,positive
829,0.34,0.375,1,0,0,positive
6197,0.4404,0.0,1,0,0,neutral
136,0.3612,0.0,2,0,0,positive
393,0.4404,0.5,1,0,0,positive
1310,0.0,0.0,0,1,0,positive
2944,0.5807,0.375,0,2,0,negative
2427,-0.6808,-0.125,0,0,0,negative
6363,0.0,-0.25,1,0,0,neutral
3294,0.0,0.0,2,0,2,negative
844,0.0,0.0,0,0,0,positive
1195,0.5106,0.0,0,0,0,positive
6552,0.8439,0.05416666666666666,1,1,0,neutral
546,0.3839,0.65,1,0,0,positive
4383,0.1531,0.0,0,0,4,negative
4073,0.1511,-0.1875,3,1,1,negative
4961,0.3612,0.1,1,0,0,neutral
1486,0.0,0.0,0,0,0,positive
3591,0.3612,0.0,2,0,1,negative
5054,-0.4456,0.0,0,3,0,neutral
3389,0.1002,0.0,0,0,0,negative
5004,-0.25,0.1,2,0,0,neutral
6493,0.0,0.0,1,1,0,neutral
5874,-0.2648,0.06666666666666665,2,0,0,neutral
3687,0.0,1.0,1,2,0,negative
558,0.7249,1.0,7,3,0,positive
2704,-0.0516,-0.15,0,0,0,negative
5267,0.0,0.13636363636363635,3,0,0,neutral
1379,0.296,0.0,0,0,0,positive
1788,0.8122,0.35,2,0,1,positive
2438,-0.3595,0.0,1,1,0,negative
4727,0.0,0.0,1,0,0,neutral
4125,0.2905,0.2734375,1,3,0,negative
5460,0.0,0.0,0,0,0,neutral
1327,0.0,0.0,1,0,3,positive
5112,-0.128,0.0,1,0,0,neutral
3754,0.0,0.125,1,1,0,negative
3819,0.7424,0.0,0,1,0,negative
5929,0.0,0.0,2,0,0,neutral
18,0.784,1.0,0,1,0,positive
3152,-0.6486,-1.0,1,0,1,negative
2757,0.5938,0.25,1,1,1,negative
191,-0.0516,0.26666666666666666,1,0,0,positive
277,0.7818,0.5583333333333333,0,1,1,positive
1010,0.6749,0.4,1,0,0,positive
6619,0.0,0.0,0,0,0,neutral
3831,-0.2462,0.390625,2,2,0,negative
6444,0.4019,0.0,0,0,0,neutral
2918,-0.296,0.28125,0,0,0,negative
335,0.8894,0.6,0,1,0,positive
3129,-0.5423,-0.2,1,0,1,negative
593,0.0,-0.390625,1,1,0,positive
6409,0.0,0.0,1,0,0,neutral
4004,-0.5411,0.0,1,1,0,negative
4982,-0.4215,0.0,0,0,0,neutral
1157,0.6652,0.4,1,0,0,positive
1305,0.2095,-0.3125,0,1,0,positive
4946,0.4404,0.04999999999999999,2,0,0,neutral
38,0.5673,0.3125,1,4,0,positive
6141,0.0,0.0,0,0,0,neutral
5946,0.0,0.0,0,4,0,neutral
5466,0.4215,0.0,0,0,0,neutral
3421,0.1027,0.0,0,0,1,negative
3638,-0.34,-1.0,1,0,0,negative
2246,0.75,0.19166666666666665,1,1,0,positive
3594,-0.296,-0.3,0,0,0,negative
4957,0.0,0.0,4,0,6,neutral
2325,0.0,0.0,0,1,2,positive
2209,0.5255,0.425,2,1,0,positive
1453,0.0,0.0,0,0,0,positive
6509,0.0,0.0,2,0,0,neutral
2460,0.2382,0.018750000000000003,1,0,0,negative
4470,-0.6908,-0.6999999999999998,3,0,0,negative
6057,0.7506,0.0,1,0,1,neutral
6337,-0.5106,0.0,1,0,0,neutral
5881,0.0,0.4,2,0,0,neutral
2608,-0.2244,0.0,1,1,0,negative
629,0.6808,0.45,0,0,0,positive
3932,0.34,0.0,2,0,0,negative
5167,0.0,0.0,0,0,0,neutral
660,0.7494,0.45625,0,2,1,positive
5702,0.4019,0.14583333333333334,1,0,0,neutral
2909,-0.34,0.0,0,0,0,negative
2224,0.227,0.0148148148148148,1,0,0,positive
1992,-0.126,0.0,3,1,0,positive
1578,0.2244,0.0,0,1,0,positive
3307,-0.4588,-1.0,3,0,0,negative
5065,0.6808,0.1,0,0,0,neutral
6829,0.1779,-0.1,0,0,0,neutral
447,0.7783,0.35,0,0,0,positive
7024,0.3612,0.0,2,0,0,neutral
2700,-0.7506,-0.04999999999999999,1,0,0,negative
2208,0.7506,0.5833333333333333,3,0,0,positive
5979,0.4588,0.25,4,0,0,neutral
4774,0.1027,0.0,0,0,5,neutral
1813,0.7385,0.20238095238095236,2,1,0,positive
3680,-0.6696,-0.625,2,1,0,negative
1222,0.7644,0.16250000000000003,0,1,0,positive
6583,0.4404,0.7,0,0,0,neutral
1066,0.3182,0.475,1,0,0,positive
2643,0.126,-0.4,3,1,0,negative
5706,0.3612,0.8,0,0,0,neutral
3172,0.0772,-0.6,0,0,1,negative
2181,0.7096,0.2,0,0,0,positive
3583,0.1901,0.0,0,0,0,negative
6174,0.0,-0.2,1,0,0,neutral
5689,0.3182,0.0,0,0,0,neutral
1785,0.7906,0.3333333333333333,0,0,1,positive
3671,-0.7171,0.017424242424242425,0,1,0,negative
6588,0.0,0.0,1,0,0,neutral
2790,0.0,-0.2125,0,0,0,negative
1699,0.0,0.0,0,3,0,positive
1556,0.2263,0.25,0,0,1,positive
2566,0.0,0.0,1,1,0,negative
5820,-0.25,0.0,2,0,0,neutral
184,0.0,0.0,0,1,0,positive
3210,0.2732,0.0,0,0,0,negative
5705,0.3818,0.0,1,0,0,neutral
5506,0.6486,0.17168831168831167,0,0,0,neutral
1823,0.25,0.0,1,0,0,positive
2106,0.6369,0.0,0,0,3,positive
6767,0.0,0.13636363636363635,2,0,0,neutral
4959,0.4588,0.8,0,0,0,neutral
6267,-0.604,-0.475,0,0,0,neutral
314,0.555,0.625,0,2,1,positive
2029,0.7182,0.0,0,0,0,positive
1100,0.8622,1.0,0,1,2,positive
4853,0.0,0.0,7,0,0,neutral
2409,-0.5531,0.3666666666666667,1,0,0,negative
4586,0.4574,-0.17500000000000002,1,1,0,negative
741,0.8932,0.31666666666666665,1,1,0,positive
5402,-0.25,0.0,0,0,1,neutral
630,0.8982,0.471484375,1,6,1,positive
7009,0.4019,0.05,1,0,3,neutral
2282,0.4926,0.25,0,1,0,positive
2905,0.0,-1.0,0,0,3,negative
26,0.6652,0.11666666666666665,1,0,2,positive
1188,0.6114,1.0,0,1,0,positive
6716,0.4019,0.0,2,0,0,neutral
1568,0.0,0.08333333333333333,1,1,0,positive
4636,-0.4268,0.15,2,0,0,negative
3236,-0.3089,-0.1,1,0,0,negative
3772,-0.3182,-0.10000000000000002,0,0,0,negative
5662,0.0,0.0,0,0,0,neutral
2040,0.4574,0.0,1,1,1,positive
3780,-0.1511,0.625,1,1,0,negative
6314,0.0,0.0,0,0,0,neutral
5839,-0.4168,0.0,0,0,0,neutral
970,-0.8617,-0.53125,1,3,0,positive
5538,0.0,0.0,0,0,0,neutral
3076,-0.6318,0.0062500000000000056,0,0,0,negative
6236,0.0,0.2,0,1,0,neutral
4018,0.0,0.0,1,0,0,negative
4563,0.2382,0.018750000000000003,1,0,0,negative
2742,0.0,0.05,1,0,0,negative
5589,-0.128,0.0,1,0,0,neutral
3733,0.4019,0.06818181818181818,0,0,0,negative
92,0.9371,0.5172727272727273,0,0,0,positive
6528,0.3612,0.0,0,0,0,neutral
4554,0.4019,0.0,2,0,0,negative
4146,-0.25,0.15,1,0,0,negative
6455,-0.3818,0.0,0,0,0,neutral
5576,0.0,0.0,0,0,0,neutral
2395,0.0,0.0,2,0,0,negative
2733,-0.5719,0.1,0,0,1,negative
796,0.5106,0.4,2,0,2,positive
1619,0.4926,-0.17222222222222225,0,1,0,positive
3832,-0.4391,-0.26,0,0,0,negative
6311,0.0,0.05,3,0,0,neutral
5519,0.0,0.2857142857142857,1,0,0,neutral
4034,0.0258,0.0,3,0,0,negative
5373,0.0,0.5,1,0,0,neutral
1285,0.5707,0.46875,1,1,0,positive
3333,0.0,0.5,0,0,0,negative
2788,0.6405,0.24999999999999997,0,0,0,negative
4204,-0.743,-1.0,1,0,0,negative
4579,-0.6427,0.175,1,1,0,negative
1859,0.4404,0.3333333333333333,0,0,1,positive
6121,0.0,0.0,1,1,0,neutral
5044,0.0,0.0,0,1,0,neutral
2654,-0.4215,-0.5,2,0,1,negative
5872,0.0,0.0,1,0,0,neutral
5141,-0.3182,0.0,3,0,0,neutral
643,0.6588,0.334375,0,1,0,positive
6890,0.25,0.0,0,0,0,neutral
6520,-0.3313,0.2,0,0,0,neutral
6146,-0.6251,-0.25,0,1,0,neutral
6861,0.0,-0.05,1,0,0,neutral
1866,-0.2003,-0.15,1,1,0,positive
6192,0.4215,0.0,1,0,0,neutral
6796,0.6326,0.26666666666666666,0,0,0,neutral
6662,0.0,0.0,0,1,0,neutral
3224,-0.1531,-0.06666666666666668,2,0,1,negative
5328,0.4926,0.25,1,1,0,neutral
831,0.7249,0.6953125,0,3,0,positive
1447,0.8264,0.0,0,2,0,positive
904,0.9257,0.43333333333333335,8,3,0,positive
6922,0.0,0.04166666666666666,2,0,1,neutral
4514,0.0,0.25,1,0,0,negative
498,0.6588,1.0,0,1,0,positive
4968,0.6996,0.16999999999999998,1,1,0,neutral
3246,-0.4822,0.625,1,1,0,negative
5520,-0.308,0.0,0,1,0,neutral
2125,0.3612,0.0,0,0,0,positive
6018,0.2263,0.25,0,0,0,neutral
4053,-0.25,0.0,1,0,0,negative
659,0.2003,0.0,1,1,0,positive
5156,0.0,0.0,0,0,0,neutral
3902,-0.25,0.0,2,0,3,negative
6262,0.0,0.0,2,0,1,neutral
351,0.7896,0.07343750000000002,0,2,0,positive
6443,0.5423,0.35,1,0,0,neutral
5781,0.4939,0.0,0,0,0,neutral
6357,0.0,0.0,0,0,0,neutral
4748,0.0,0.0,1,0,0,neutral
2667,-0.4404,0.0,3,0,0,negative
5684,0.0258,0.0,0,0,0,neutral
6212,-0.296,0.0,1,0,0,neutral
1840,0.6369,0.275,0,0,0,positive
5435,0.0,0.0,0,0,0,neutral
2970,0.0,0.0,0,0,3,negative
4812,0.0,0.0,2,1,0,neutral
4937,0.2023,0.15,0,0,0,neutral
3721,-0.9513,-0.9,2,1,0,negative
2828,-0.3182,0.0,0,0,0,negative
5915,-0.2263,-0.2,0,0,0,neutral
1373,0.8649,0.26666666666666666,0,0,0,positive
2101,0.0,0.25,0,1,0,positive
79,-0.7511,-0.19642857142857145,0,1,2,positive
4207,0.6808,0.0,1,0,0,negative
1771,0.9022,0.6,1,0,0,positive
6217,0.69,0.0,3,1,0,neutral
4648,0.0,0.375,0,0,0,negative
2743,-0.5478,0.0,1,0,1,negative
4431,-0.25,0.0,0,0,0,negative
2802,-0.5113,-0.2916666666666667,2,0,0,negative
3405,-0.3382,-0.15,0,1,0,negative
6713,0.0,0.0,0,0,0,neutral
6229,0.0,0.0,0,0,2,neutral
1948,0.4588,0.35,0,0,1,positive
5388,0.3182,0.0,1,0,0,neutral
5213,-0.3182,0.0,0,0,0,neutral
782,0.3612,0.0,0,0,0,positive
7001,-0.128,0.0,1,0,0,neutral
4015,-0.3367,-0.5625,0,1,0,negative
1189,0.4926,0.25,0,1,0,positive
3005,0.0,0.4,1,0,0,negative
5866,0.6588,0.0,0,1,0,neutral
6526,0.3612,-0.0625,3,0,0,neutral
3319,0.0,0.05000000000000001,1,0,0,negative
3698,-0.5352,-0.5,0,0,0,negative
2361,0.4389,0.0,0,1,0,positive
6158,0.3182,0.0,2,0,0,neutral
1994,0.5229,0.0,2,3,0,positive
3662,-0.5927,0.0,0,0,0,negative
6335,0.1012,0.75,0,0,0,neutral
2182,0.3182,1.0,0,0,0,positive
1090,0.4926,0.225,0,1,0,positive
1223,-0.2732,0.5,1,0,0,positive
138,0.7717,0.6000000000000001,0,0,0,positive
5017,0.0,0.0,2,0,0,neutral
6496,0.0,0.0,1,0,0,neutral
4029,-0.4767,-0.5,0,0,1,negative
6658,0.3313,0.6,4,0,0,neutral
2938,0.0,0.0,0,0,0,negative
5352,0.0,0.0,1,0,0,neutral
4422,-0.2846,-0.6,2,0,0,negative
6501,0.4019,0.0,1,0,0,neutral
6945,0.0,0.0,0,0,2,neutral
6989,0.0,0.1,0,0,0,neutral
6029,0.0,-0.09999999999999999,2,0,0,neutral
2270,0.4588,0.25,0,0,0,positive
2187,0.6369,0.5,1,0,0,positive
1388,0.69,0.16666666666666666,2,1,0,positive
307,0.3612,0.0,0,0,0,positive
6742,0.0,0.0,1,0,0,neutral
2660,-0.3595,0.0,4,1,0,negative
7046,0.3182,0.0,0,0,0,neutral
2787,0.3481,-0.125,2,0,0,negative
5679,0.25,-0.09999999999999999,4,0,0,neutral
3508,-0.6249,-1.0,0,0,2,negative
3137,0.0,0.075,2,0,0,negative
6145,0.0,0.0,2,0,4,neutral
5189,0.0,0.0,2,1,0,neutral
4095,0.2263,-0.22499999999999998,0,0,1,negative
2882,-0.4019,0.0,1,0,0,negative
3704,-0.7506,-1.0,1,0,0,negative
542,0.8951,1.0,1,3,0,positive
518,0.807,0.6,0,1,0,positive
1949,0.4404,0.2,1,0,0,positive
343,0.8313,0.0,1,1,0,positive
6110,0.0,0.2,0,0,0,neutral
3719,0.0,-0.05,0,0,0,negative
6828,0.0,0.0,3,0,0,neutral
4717,-0.4404,0.0,1,0,0,negative
3628,-0.5106,0.0,0,0,1,negative
3911,0.2023,0.016666666666666673,1,0,0,negative
2021,0.4767,1.0,1,0,0,positive
694,0.6696,-0.1875,2,1,0,positive
6143,0.4926,0.25,0,1,0,neutral
4503,-0.8309,-0.78125,3,2,0,negative
854,0.6103,0.25,1,1,0,positive
4639,-0.1027,0.16666666666666666,1,0,1,negative
2894,0.0,0.0,0,1,0,negative
4312,0.0258,0.0,1,0,0,negative
3960,0.0,0.05,0,0,0,negative
6558,0.3612,0.25,1,0,0,neutral
3722,-0.4389,-0.46875,0,1,0,negative
4184,0.0772,0.075,2,0,0,negative
783,0.807,0.625,0,1,0,positive
392,-0.6244,0.625,0,2,0,positive
935,0.3612,0.0,0,0,0,positive
6667,0.3182,0.2,1,0,0,neutral
916,0.807,0.28750000000000003,1,1,0,positive
6436,0.4019,0.0,0,0,2,neutral
1623,0.4199,0.0,0,1,0,positive
1909,0.5399,0.3125,0,2,0,positive
5492,0.0,0.25,0,0,0,neutral
1389,0.4215,0.375,2,0,0,positive
2517,-0.4333,-0.024999999999999994,1,0,0,negative
1049,0.4939,0.2,0,0,1,positive
4316,0.0,-0.075,1,1,1,negative
3114,-0.5965,-0.3444444444444444,1,0,0,negative
4423,0.743,0.0,1,0,0,negative
1150,0.7184,0.3333333333333333,0,0,0,positive
4437,0.2023,0.4166666666666667,0,0,0,negative
2389,-0.3612,0.0,2,0,0,negative
2228,0.4738,0.0,0,2,3,positive
1989,0.7906,0.5,0,0,2,positive
5557,0.0,0.0,4,1,0,neutral
3494,0.4019,0.06666666666666667,1,0,0,negative
6902,0.0,0.0,0,0,0,neutral
808,0.6476,0.5,0,1,1,positive
1784,0.8608,0.2833333333333333,1,0,0,positive
1809,0.5974,0.25,0,1,0,positive
1173,0.8346,0.8814697265625,22,13,0,positive
5270,0.0,0.0,0,0,0,neutral
2543,-0.4019,-0.024999999999999994,0,0,0,negative
459,0.725,0.09375,2,2,1,positive
1894,0.4215,1.0,1,0,0,positive
2763,-0.1531,-0.3,2,0,0,negative
1600,0.0,-0.028124999999999997,1,1,0,positive
2655,-0.3182,0.0,1,0,1,negative
3528,0.4585,0.25,0,0,0,negative
6061,0.5229,0.390625,2,3,1,neutral
7031,0.6244,0.0,1,0,0,neutral
2482,0.34,0.4166666666666667,0,0,0,negative
2527,-0.296,0.0,3,0,1,negative
5927,0.25,0.2,0,0,0,neutral
5302,0.4404,0.2,1,0,0,neutral
1874,0.2382,0.2,3,0,0,positive
4926,-0.5191,-0.05000000000000001,0,0,0,neutral
2725,0.3149,0.125,1,1,0,negative
411,0.7243,1.0,1,4,0,positive
4798,0.4404,0.2,2,0,0,neutral
3074,-0.8689,-0.20549242424242425,3,0,0,negative
2330,0.4404,0.5,0,0,0,positive
4685,0.4404,0.24318181818181817,0,0,0,negative
337,0.8176,0.35,1,0,0,positive
6479,0.0,0.0,0,0,0,neutral
1025,0.7783,0.5,2,0,0,positive
201,0.6486,0.0,7,0,0,positive
1869,0.7514,0.11666666666666665,0,0,0,positive
3250,-0.5514,-0.3125,0,0,1,negative
3352,-0.0382,0.0,0,0,0,negative
3127,0.0,0.4916666666666667,3,0,0,negative
4819,0.0,0.0,2,0,0,neutral
52,0.6239,0.7500000000000001,1,1,0,positive
6118,0.5859,0.8,1,0,0,neutral
4793,0.0,-0.2,0,0,0,neutral
5529,0.0,0.0,0,0,0,neutral
3870,-0.34,-0.3333333333333333,0,0,2,negative
1308,0.4019,0.0,0,0,0,positive
3910,-0.5423,-0.4,0,0,0,negative
3272,-0.8625,-0.5111111111111111,0,0,0,negative
2150,0.8469,0.5302083333333333,3,4,0,positive
6172,0.1779,-0.1,0,0,0,neutral
2611,0.5943,-0.24999999999999997,0,0,1,negative
6075,0.3786,0.8,2,3,0,neutral
5404,0.0,0.0,0,0,0,neutral
6369,0.0,0.0,0,0,2,neutral
7072,0.6988,0.40401785714285715,1,2,1,neutral
5654,0.0,0.0,0,0,0,neutral
897,0.0,0.0,0,0,0,positive
6787,0.0,0.0,1,1,0,neutral
4750,0.4574,0.0,0,1,0,neutral
2985,0.3089,0.0,1,0,0,negative
1875,0.1451,0.2,0,0,0,positive
4134,-0.5423,-0.22222222222222218,0,0,1,negative
1282,0.8217,0.2875,1,2,0,positive
5923,0.0,-0.25,1,0,0,neutral
1120,0.7096,0.3125,1,0,0,positive
6131,0.0772,0.0,0,0,1,neutral
5882,0.5399,0.25,0,2,0,neutral
2260,0.636,0.0,0,1,0,positive
5461,0.6249,0.25,1,0,0,neutral
5143,-0.1901,0.0,1,0,0,neutral
573,0.0,0.0,2,1,0,positive
5546,0.0,0.0,0,0,0,neutral
2275,0.25,-0.0625,1,0,0,positive
1232,0.7783,0.8,1,0,0,positive
3343,0.6124,-0.125,5,0,0,negative
483,0.4561,0.1875,0,1,0,positive
1249,0.5574,0.5,1,0,1,positive
5742,0.0,-0.4,0,0,0,neutral
6740,0.4574,0.0,1,1,0,neutral
404,0.4574,0.0,0,1,0,positive
5785,-0.4404,-0.375,1,0,1,neutral
6875,0.0,0.0,0,0,0,neutral
2497,0.0857,0.12714285714285714,0,0,0,negative
2254,0.7959,0.55,0,1,0,positive
2059,0.3612,0.0,0,0,0,positive
3623,0.5093,0.25,1,1,0,negative
196,0.8995,0.65,0,0,0,positive
918,0.7081,0.5375,0,2,0,positive
1261,0.7191,0.35000000000000003,1,0,0,positive
5083,-0.8957,-0.3611111111111111,1,0,0,neutral
2104,0.75,0.3604166666666667,0,1,0,positive
2313,-0.2023,0.2,0,0,0,positive
2986,0.0,0.0,1,0,0,negative
1624,0.5574,0.4000000000000001,1,0,1,positive
3278,-0.7096,-0.5111111111111111,1,0,0,negative
375,0.4404,0.2,0,0,0,positive
3026,-0.9217,-0.2875,0,0,0,negative
5831,0.6124,0.0,0,0,0,neutral
4519,-0.4215,-0.3333333333333333,0,0,0,negative
5178,0.7184,0.5,1,0,1,neutral
5614,0.0,-0.03787878787878788,0,0,0,neutral
4040,-0.5778,0.0625,1,1,0,negative
3810,0.0,0.0,2,0,0,negative
3660,-0.4632,0.1990740740740741,1,5,0,negative
363,0.5859,0.35,0,0,0,positive
30,0.9039,0.5666666666666667,0,2,0,positive
2372,0.2023,-0.25,0,0,0,negative
6359,0.4019,0.1,2,0,0,neutral
2135,0.9609,0.531,2,2,0,positive
5671,0.0,-0.2,2,0,0,neutral
3697,-0.242,0.08125000000000003,1,1,0,negative
3438,0.0,0.0,3,0,0,negative
3112,0.0,0.0,0,0,0,negative
5751,0.5423,0.0,1,0,0,neutral
4276,-0.2263,0.5,0,0,0,negative
2027,0.0,0.0,1,0,0,positive
2674,0.0,0.0,0,1,0,negative
1787,0.2244,0.19166666666666665,0,1,0,positive
921,0.4199,0.25,0,1,1,positive
6666,0.0,0.0,0,0,0,neutral
738,0.8268,0.7,1,1,1,positive
2867,0.6369,0.5,1,0,0,negative
603,0.5526,0.6875,1,4,0,positive
5991,0.0,0.0,2,0,0,neutral
4780,0.4019,0.2857142857142857,1,0,0,neutral
5885,0.4019,0.07142857142857142,1,0,0,neutral
4344,0.0,0.0,0,0,0,negative
3814,0.4404,0.2,0,0,0,negative
5806,0.0,0.0,2,2,0,neutral
1646,0.7003,0.6,0,0,0,positive
5601,0.5859,0.1,0,0,1,neutral
1713,0.508,0.25,0,2,0,positive
5944,0.743,0.6000000000000001,0,0,0,neutral
4370,-0.25,0.0,0,0,0,negative
1884,0.6588,1.0,1,1,2,positive
2299,0.8353,0.6625,0,2,0,positive
2547,-0.5267,-0.7,1,0,2,negative
509,0.9023,0.24,1,0,0,positive
3463,-0.2263,0.05,0,0,0,negative
4875,0.0,0.0,1,0,0,neutral
1522,0.807,0.43333333333333335,1,1,0,positive
5263,0.0,0.275,2,0,0,neutral
2072,0.0,0.2,1,0,0,positive
5239,0.0,0.0,0,0,0,neutral
6458,0.0,0.0,0,0,0,neutral
61,0.7955,0.875,2,2,0,positive
6555,0.0,0.8,2,0,0,neutral
5581,0.0,0.0,0,0,0,neutral
872,0.7115,0.45,1,0,0,positive
2353,0.9183,0.2,5,1,1,positive
379,0.7256,0.78125,0,2,0,positive
5208,0.0516,-0.3,0,0,3,neutral
1882,0.7412,0.390625,0,3,0,positive
3323,0.128,0.0,0,0,0,negative
6142,0.144,0.0,2,0,0,neutral
648,0.4199,0.0,2,1,0,positive
6408,0.3818,0.0,0,0,0,neutral
4985,0.0,0.0,1,0,0,neutral
5875,0.4574,0.0,3,1,0,neutral
6466,0.0,0.0,0,0,0,neutral
5712,0.5093,0.0,0,1,1,neutral
1057,0.688,0.06111111111111111,0,0,0,positive
2568,-0.6705,-0.30000000000000004,0,0,0,negative
3348,-0.0807,0.17575757575757575,0,1,0,negative
7000,0.0,0.0,1,0,0,neutral
5782,0.0,0.0,2,0,4,neutral
538,0.4926,0.25,0,1,0,positive
1289,0.0,0.17777777777777778,1,1,0,positive
1364,0.7717,0.31666666666666665,1,0,2,positive
4666,0.743,0.5666666666666667,1,0,1,negative
6685,0.296,-0.3333333333333333,11,0,0,neutral
4375,-0.7906,0.3,2,0,0,negative
2022,0.8402,0.5,0,0,0,positive
4964,0.6776,0.0,3,12,0,neutral
2477,-0.5859,-0.75,0,0,0,negative
2866,-0.7096,-0.6,0,0,0,negative
2511,-0.75,-0.25625,1,1,0,negative
2015,0.4404,0.07500000000000001,1,0,0,positive
2473,-0.4939,0.0,0,0,0,negative
4080,-0.6124,0.0,1,0,0,negative
1661,0.0,0.0,0,0,0,positive
2056,0.6696,0.0,1,1,0,positive
2873,0.0,0.0,0,0,0,negative
5427,0.296,0.0,1,0,0,neutral
1793,0.4738,0.0,1,2,0,positive
4631,-0.5093,-0.375,1,1,0,negative
3185,0.3182,-0.4,0,0,1,negative
6532,0.0,0.0,0,1,0,neutral
5219,-0.1531,0.0,0,0,0,neutral
6342,0.0,0.0,0,1,0,neutral
3170,-0.5475,0.48828125,1,3,0,negative
2891,-0.6114,-0.275,0,1,1,negative
3735,0.0,0.0,1,0,0,negative
1438,0.6369,0.5,1,0,0,positive
6336,0.0,0.0,0,0,0,neutral
2506,-0.4404,-0.7,0,0,0,negative
5232,0.3612,0.0,0,0,1,neutral
2166,0.0258,0.1481818181818182,1,0,0,positive
2571,-0.5562,-0.3375,1,1,0,negative
3050,0.0,0.0,0,0,0,negative
5707,0.6124,0.0,0,0,1,neutral
1253,0.8588,0.6166666666666667,1,1,0,positive
5694,0.0,0.0,2,0,0,neutral
3812,-0.4215,0.0,0,0,0,negative
6316,0.0,0.0,2,0,0,neutral
1555,0.4404,0.2,0,0,0,positive
1105,0.8622,0.7125,4,1,0,positive
4597,0.1779,0.0,3,0,0,negative
4213,0.831,0.25,0,1,1,negative
1618,0.836,0.35,2,0,0,positive
4123,0.6808,0.35,1,0,0,negative
1502,0.0,0.75,2,2,0,positive
5118,0.7955,0.5,3,1,0,neutral
3177,-0.0572,0.8,1,0,0,negative
2799,0.0,0.0,0,0,0,negative
2249,0.68,0.6,0,1,0,positive
4279,-0.2263,0.1,0,0,0,negative
6394,0.0,0.0,0,0,0,neutral
1390,0.7177,0.25,0,1,0,positive
145,0.7345,0.375,0,1,0,positive
3489,0.296,0.0,3,0,0,negative
4806,0.4173,0.5,1,0,0,neutral
156,0.4404,0.2,0,0,0,positive
5665,0.168,0.0,0,0,0,neutral
4083,0.0,0.0,0,0,0,negative
621,0.8733,0.4872727272727273,3,0,0,positive
2557,0.0,0.0,4,0,0,negative
4858,0.0,0.25,2,1,4,neutral
3651,-0.5106,-0.41369047619047616,1,0,0,negative
6661,-0.1531,0.1,1,0,0,neutral
358,0.4926,0.25,0,1,0,positive
1712,0.7263,0.3833333333333333,0,1,0,positive
6701,0.0,0.0,0,0,0,neutral
3827,0.7744,0.8,0,0,0,negative
4349,-0.7163,-1.0,1,3,0,negative
604,0.851,0.0,1,3,0,positive
5550,0.0,0.0,2,0,0,neutral
5515,0.0,0.0,0,0,0,neutral
5135,0.0,0.0,2,0,0,neutral
3779,0.2148,-0.3,1,1,1,negative
875,0.7003,0.35,0,0,0,positive
682,0.9212,0.484375,0,4,0,positive
367,0.8598,0.22500000000000006,0,1,0,positive
3414,-0.5106,-0.15,1,0,0,negative
5077,0.0,0.0,0,0,0,neutral
3656,-0.3182,0.0,1,0,0,negative
4726,-0.25,0.8,0,0,0,neutral
5182,0.3182,0.0,1,0,0,neutral
5725,0.0772,0.0,0,0,0,neutral
4198,-0.2755,0.0,0,0,0,negative
4679,-0.6249,0.0,1,0,0,negative
6798,0.4404,-0.3125,0,0,0,neutral
1231,0.4576,0.10000000000000002,2,0,2,positive
2334,0.4767,0.13750000000000004,0,0,0,positive
3024,-0.4019,-0.25,0,0,0,negative
4935,0.3182,0.0,1,0,0,neutral
5493,-0.1779,0.0,0,0,0,neutral
4694,0.0,0.0,0,0,0,negative
6708,0.0772,0.0,0,0,0,neutral
5747,0.8807,0.5,0,0,0,neutral
3658,-0.0274,-0.16249999999999998,0,0,0,negative
265,0.4404,0.0875,1,0,0,positive
6665,0.0997,-0.11944444444444445,0,0,0,neutral
